srn,city,approved,notes,id,name,zip_code,county,full_address,geometry,source_id,fce
N7073,STURGIS,10/3/2005,,N7073,SE-KURE DOME & MIRRORS,49091.0,SAINT JOSEPH,"1139 HAINES BOULEVARD, STURGIS, MI","[-85.43256029999999, 41.8186814]",,0.0
N7103,STURGIS,12/22/2008,General PTI,N7103,VCI INC,49091.0,SAINT JOSEPH,"1500 PROGRESS ST, STURGIS, MI","[-85.4364291, 41.8030204]",,0.0
N7309,STURGIS,12/9/2003,,N7309,PENGUIN LLC,49091.0,SAINT JOSEPH,"1855 W. CHICAGO RD., STURGIS, MI","[-85.44154669999999, 41.7986099]",,0.0
N7540,STURGIS,10/12/2005,General PTI,N7540,STURGIS ELECTRIC MOTOR,49091.0,SAINT JOSEPH,"703 N. CENTERVILLE RD., STURGIS, MI","[-85.4279456, 41.806347]",,0.0
N7595,STURGIS,4/4/2006,General PTI,N7595,"STONECO OF MICHIGAN, PORTABLE PLANT 2 (MI MATERIAL",49010.0,ALLEGAN,"3641 108TH AVENUE, ALLEGAN, MI","[-85.96009300000001, 42.4804553]",,0.0
N7829,STURGIS,12/10/2013,,N7829,AMERICRAFT CARTON INC,49091.0,SAINT JOSEPH,"305 WEST SOUTH STREET, STURGIS, MI","[-85.4232095, 41.789158]",,0.0
N8315,STURGIS,7/31/2015,,N8315,"PRAIRIE RIVER WOODWORKING, LLC",49091.0,SAINT JOSEPH,"60560 FILMORE RD, STURGIS, MI","[-85.439532, 41.9184291]",N8315,1.0
P0816,STURGIS,6/28/2019,,P0816,BURR OAK TOOL,49091.0,SAINT JOSEPH,"69777 WHITE STREET, STURGIS, MI","[-85.4233525, 41.7870446]",,0.0
A6417,THREE RIVERS,2/4/2022,,A6417,PETERSON SPRING,49093.0,SAINT JOSEPH,"16805 HEIMBACH RD., THREE RIVERS, MI","[-85.6291138, 41.9980439]",,0.0
A6417,THREE RIVERS,2/25/2015,,A6417,PETERSON SPRING,49093.0,SAINT JOSEPH,"16805 HEIMBACH RD., THREE RIVERS, MI","[-85.6291138, 41.9980439]",,0.0
B2015,THREE RIVERS,7/11/1997,Rolled into ROP,B2015,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI","[-85.63096080000001, 41.938663]",B2015,3.0
B2015,THREE RIVERS,1/29/2001,Rolled into ROP,B2015,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI","[-85.63096080000001, 41.938663]",B2015,3.0
B2015,THREE RIVERS,5/7/2002,Rolled into ROP,B2015,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI","[-85.63096080000001, 41.938663]",B2015,3.0
B2015,THREE RIVERS,10/9/2006,Rolled into ROP,B2015,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI","[-85.63096080000001, 41.938663]",B2015,3.0
B2015,THREE RIVERS,10/9/2006,Rolled into ROP,B2015,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI","[-85.63096080000001, 41.938663]",B2015,3.0
B2015,THREE RIVERS,10/9/2006,Rolled into ROP,B2015,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI","[-85.63096080000001, 41.938663]",B2015,3.0
B2015,THREE RIVERS,1/20/2008,Rolled into ROP,B2015,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI","[-85.63096080000001, 41.938663]",B2015,3.0
B2015,THREE RIVERS,6/3/2008,Rolled into ROP,B2015,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI","[-85.63096080000001, 41.938663]",B2015,3.0
B2015,THREE RIVERS,1/12/2011,Rolled into ROP,B2015,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI","[-85.63096080000001, 41.938663]",B2015,3.0
B2015,THREE RIVERS,3/31/2011,Rolled into ROP,B2015,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI","[-85.63096080000001, 41.938663]",B2015,3.0
B2025,THREE RIVERS,6/27/2005,Rolled into ROP,B2025,AQUATIC CO,49093.0,SAINT JOSEPH,"888 W BROADWAY RD, THREE RIVERS, MI","[-85.6453336, 41.9313949]",B2025,4.0
B6633,THREE RIVERS,7/24/2013,,B6633,"AMERICAN AXLE & MANUFACTURING,  INC",49093.0,SAINT JOSEPH,"ONE MANUFACTURING DR, THREE RIVERS, MI","[-85.64208649999999, 41.9573087]",,0.0
B7985,THREE RIVERS,4/20/2006,,B7985,INTERNATIONAL PAPER,49093.0,SAINT JOSEPH,"1321 THIRD STREET, THREE RIVERS, MI","[-85.6316033, 41.93002329999999]",,0.0
B8119,THREE RIVERS,9/23/2010,General PTI,B8119,WALTERS-DIMMICK PETROLEUM,49093.0,SAINT JOSEPH,"503 SOUTH MAIN ST, THREE RIVERS, MI","[-85.6283709, 41.9379265]",,0.0
N0760,THREE RIVERS,11/28/2000,,N0760,"FASTENER COATINGS, INC.",49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI","[-85.6214545, 41.9397186]",N0760,2.0
N0760,THREE RIVERS,12/16/2015,,N0760,"FASTENER COATINGS, INC.",49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI","[-85.6214545, 41.9397186]",N0760,2.0
N1216,THREE RIVERS,10/13/2016,Rolled into ROP,N1216,WESTSIDE RECYCLING AND DISPOSAL FACILITY,49093.0,SAINT JOSEPH,"14094 W. M-60, THREE RIVERS, MI","[-85.6807271, 41.9241412]",N1216,3.0
N2080,THREE RIVERS,4/8/2011,,N2080,MID AMERICAN RUBBER,49093.0,SAINT JOSEPH,"415 W CUSHMAN, THREE RIVERS, MI","[-85.64003459999999, 41.95393420000001]",,0.0
N3233,THREE RIVERS,6/3/2009,,N3233,SIMPSON ENTERPRISES,49093.0,SAINT JOSEPH,"55255 FRANKLIN ST, THREE RIVERS, MI","[-85.6316882, 41.9293132]",,0.0
N6988,THREE RIVERS,4/4/2002,,N6988,THREE RIVERS WASTEWATER TREATMENT PLANT,49093.0,SAINT JOSEPH,"333 W MICHIGAN AVE, THREE RIVERS, MI","[-85.63650160000002, 41.9429729]",,0.0
N8328,THREE RIVERS,9/8/2017,,N8328,SOUTHERN MICHIGAN RUBBER INC,49093.0,CASS,"10298 M-60 WEST, THREE RIVERS, MI","[-85.76578339999999, 41.90478179999999]",,0.0
B2024,WHITE PIGEON,5/19/2003,Rolled into ROP,B2024,OX PAPERBOARD WHITE PIGEON MILL,49099.0,SAINT JOSEPH,"15781  RIVER ST., WHITE PIGEON, MI","[-85.6470195, 41.7893098]",B2024,4.0
B8571,WHITE PIGEON,3/6/2000,General PTI,B8571,THE ANDERSONS WHITE PIGEON GRAIN DIV,49099.0,SAINT JOSEPH,"13600 ANDERSON RD, WHITE PIGEON, MI","[-85.6888097, 41.7663853]",,0.0
B8571,WHITE PIGEON,11/13/2001,,B8571,THE ANDERSONS WHITE PIGEON GRAIN DIV,49099.0,SAINT JOSEPH,"13600 ANDERSON RD, WHITE PIGEON, MI","[-85.6888097, 41.7663853]",,0.0
N2206,WHITE PIGEON,11/8/2018,,N2206,"BANKS HARDWOODS, INC.",49099.0,SAINT JOSEPH,"69937 M-103, WHITE PIGEON, MI","[-85.7671251, 41.7810086]",N2206,3.0
N5573,WHITE PIGEON,11/24/2008,Rolled into ROP,N5573,CONSUMERS ENERGY - WHITE PIGEON COMPRESSOR STATION,49099.0,SAINT JOSEPH,"68536  A ROAD, ROUTE 1, WHITE PIGEON, MI","[-85.58574089999999, 41.8006034]",N5573,3.0
N7152,WHITE PIGEON,9/2/2004,,N7152,INTERSTATE MANUFACTURING,49099.0,SAINT JOSEPH,"68935 UNION STREET, WHITE PIGEON, MI","[-85.7540873, 41.79571380000001]",,0.0
N7494,WHITE PIGEON,7/22/2005,,N7494,UNIVERSAL FOREST PRODUCTS EASTERN DIVISION INC.,49525.0,SAINT JOSEPH,"68956 U S 131, WHITE PIGEON, MI","[-85.6636352, 41.795444]",,0.0
N7708,WHITE PIGEON,1/22/2009,,N7708,FIBER BY PRODUCTS CORP,49099.0,SAINT JOSEPH,"70721 S US 131, WHITE PIGEON, MI","[-85.66642399999999, 41.7689203]",,0.0
N7913,WHITE PIGEON,1/14/2015,General PTI,N7913,CLASSIC BODY & PAINT LLC,49099.0,SAINT JOSEPH,"550 S. MILLER DRIVE, WHITE PIGEON, MI","[-85.65293799999999, 41.79512099999999]",,0.0
P0872,WHITE PIGEON,9/30/2020,,P0872,COACHMEN VIKING PLANT 121,49099.0,SAINT JOSEPH,"698 WEST CHICAGO ROAD, WHITE PIGEON, MI","[-85.6552033, 41.79887129999999]",,0.0
N1521,BROWN CITY,10/8/2019,General PTI,N1521,"BLUEBIRD ENTERPRISES, INC.",48416.0,SANILAC,"3950 BURNSLINE RD, BROWN CITY, MI","[-82.9774635, 43.2130856]",,0.0
N1521,BROWN CITY,10/8/2019,,N1521,"BLUEBIRD ENTERPRISES, INC.",48416.0,SANILAC,"3950 BURNSLINE RD, BROWN CITY, MI","[-82.9774635, 43.2130856]",,0.0
N1521,BROWN CITY,12/16/2020,,N1521,"BLUEBIRD ENTERPRISES, INC.",48416.0,SANILAC,"3950 BURNSLINE RD, BROWN CITY, MI","[-82.9774635, 43.2130856]",,0.0
N6961,BROWN CITY,4/3/2001,General PTI,,,,,,,,
P0520,BROWN CITY,6/17/2014,General PTI,P0520,JLJ PARR FARMS LLC,48416.0,SANILAC,"3835 WELLMAN LINE ROAD, BROWN CITY, MI","[-82.97004609999999, 43.1691176]",,0.0
P0695,BROWN CITY,4/5/2016,General PTI,P0695,"ASTEC ASPHALT, INC.",48416.0,SANILAC,"4270 TOMAN ROAD, BROWN CITY, MI","[-82.98723869999999, 43.1617294]",,0.0
B2876,CROSWELL,3/12/1997,Rolled into ROP,B2876,"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",48422.0,SANILAC,"159 S HOWARD AVE, CROSWELL, MI","[-82.6195305, 43.2653512]",B2876,4.0
B2876,CROSWELL,11/10/1999,Rolled into ROP,B2876,"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",48422.0,SANILAC,"159 S HOWARD AVE, CROSWELL, MI","[-82.6195305, 43.2653512]",B2876,4.0
B2876,CROSWELL,9/18/2001,Rolled into ROP,B2876,"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",48422.0,SANILAC,"159 S HOWARD AVE, CROSWELL, MI","[-82.6195305, 43.2653512]",B2876,4.0
B2876,CROSWELL,9/18/2001,Rolled into ROP,B2876,"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",48422.0,SANILAC,"159 S HOWARD AVE, CROSWELL, MI","[-82.6195305, 43.2653512]",B2876,4.0
B2876,CROSWELL,1/18/2008,Rolled into ROP,B2876,"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",48422.0,SANILAC,"159 S HOWARD AVE, CROSWELL, MI","[-82.6195305, 43.2653512]",B2876,4.0
B2876,CROSWELL,7/20/2012,Rolled into ROP,B2876,"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",48422.0,SANILAC,"159 S HOWARD AVE, CROSWELL, MI","[-82.6195305, 43.2653512]",B2876,4.0
B2876,CROSWELL,6/24/2015,Rolled into ROP,B2876,"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",48422.0,SANILAC,"159 S HOWARD AVE, CROSWELL, MI","[-82.6195305, 43.2653512]",B2876,4.0
B2876,CROSWELL,5/16/2017,Rolled into ROP,B2876,"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",48422.0,SANILAC,"159 S HOWARD AVE, CROSWELL, MI","[-82.6195305, 43.2653512]",B2876,4.0
B2876,CROSWELL,1/19/2021,Rolled into ROP,B2876,"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",48422.0,SANILAC,"159 S HOWARD AVE, CROSWELL, MI","[-82.6195305, 43.2653512]",B2876,4.0
P1213,CROSWELL,8/9/2021,,P1213,TECHNI-COMP COMPOSTING SPECIALIST,48060.0,SAINT CLAIR,"4200 DOVE ROAD, PORT HURON, MI","[-82.4907844, 42.9527862]",,0.0
A6444,DECKERVILLE,6/19/1998,,A6444,MIDWEST RUBBER COMPANY,48427.0,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI","[-82.7548499, 43.5268193]",A6444,3.0
A6444,DECKERVILLE,6/19/1998,,A6444,MIDWEST RUBBER COMPANY,48427.0,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI","[-82.7548499, 43.5268193]",A6444,3.0
A6444,DECKERVILLE,9/22/2006,,A6444,MIDWEST RUBBER COMPANY,48427.0,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI","[-82.7548499, 43.5268193]",A6444,3.0
A6444,DECKERVILLE,6/21/2016,,A6444,MIDWEST RUBBER COMPANY,48427.0,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI","[-82.7548499, 43.5268193]",A6444,3.0
A6444,DECKERVILLE,6/29/2016,,A6444,MIDWEST RUBBER COMPANY,48427.0,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI","[-82.7548499, 43.5268193]",A6444,3.0
A6444,DECKERVILLE,7/7/2016,,A6444,MIDWEST RUBBER COMPANY,48427.0,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI","[-82.7548499, 43.5268193]",A6444,3.0
A6444,DECKERVILLE,10/14/2016,,A6444,MIDWEST RUBBER COMPANY,48427.0,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI","[-82.7548499, 43.5268193]",A6444,3.0
A6444,DECKERVILLE,11/1/2017,,A6444,MIDWEST RUBBER COMPANY,48427.0,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI","[-82.7548499, 43.5268193]",A6444,3.0
A6444,DECKERVILLE,8/8/2019,,A6444,MIDWEST RUBBER COMPANY,48427.0,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI","[-82.7548499, 43.5268193]",A6444,3.0
A6466,DECKERVILLE,12/1/1999,Rolled into ROP,A6466,"TTOD LIQUIDATION, INC.",48427.0,SANILAC,"3768 N. MAIN ST., DECKERVILLE, MI","[-82.73482000000001, 43.5338417]",,0.0
A6466,DECKERVILLE,4/4/2007,,A6466,"TTOD LIQUIDATION, INC.",48427.0,SANILAC,"3768 N. MAIN ST., DECKERVILLE, MI","[-82.73482000000001, 43.5338417]",,0.0
N3640,DECKERVILLE,10/2/2012,General PTI,N3640,"CROP PRODUCTION SERVICES, INC.",48427.0,SANILAC,"2122 STOUTENBERG, DECKERVILLE, MI","[-82.7493373, 43.5313045]",,0.0
N3640,DECKERVILLE,1/23/2014,General PTI,N3640,"CROP PRODUCTION SERVICES, INC.",48427.0,SANILAC,"2122 STOUTENBERG, DECKERVILLE, MI","[-82.7493373, 43.5313045]",,0.0
N1203,MARLETTE,11/13/1998,,N1203,SPACERAK,48453.0,SANILAC,"6300 KAREN ST, MARLETTE, MI","[-83.075816, 43.3184777]",N1203,2.0
N2039,MARLETTE,7/3/2018,,N2039,GRUPO ANTOLIN,48453.0,SANILAC,"6300 EUCLID, MARLETTE, MI","[-83.075229, 43.3222728]",N2039,2.0
N2383,MARLETTE,3/17/2004,Rolled into ROP,N2383,DGP INC.,48453.0,SANILAC,"3260  FENNER ST., MARLETTE, MI","[-83.08128780000001, 43.3236727]",N2383,3.0
P1192,MARLETTE,8/9/2021,,P1192,"GOMA RNG, LLC",48453.0,SANILAC,"3875 AITKEN ROAD, MARLETTE, MI","[-82.9800429, 43.3140661]",,0.0
P0679,MINDEN CITY,6/28/2018,,P0679,"CLIFF A MESSING EXC, INC.",48470.0,HURON,"8826 E. HURON LINE ROAD, RUTH, MI","[-82.6782307, 43.688211]",,0.0
P0463,PECK,9/12/2013,General PTI,P0463,KNUST FARMS - MORTIMER LINE ROAD,48466.0,SANILAC,"236 W. MORTIMER LINE ROAD, PECK, MI","[-82.81460799999999, 43.2313276]",,0.0
A6445,SANDUSKY,5/16/2017,,A6445,"VIBRACOUSTIC USA, INC.",48471.0,SANILAC,"180 DAWSON ST, SANDUSKY, MI","[-82.83856610000001, 43.4235829]",A6445,2.0
B7123,SANDUSKY,1/20/2009,General PTI,B7123,NUMATICS-THELMA ROAD,48471.0,SANILAC,"360 THELMA ROAD, SANDUSKY, MI","[-82.8181116, 43.4168277]",B7123,1.0
P0798,SANDUSKY,3/10/2017,General PTI,P0798,"PALMER FARMS, INC.",48471.0,SANILAC,"2779 RUTH ROAD, DECKERVILLE, MI","[-82.7342741, 43.5055217]",,0.0
P1176,SNOVER,12/11/2019,General PTI,P1176,ALBRECHT SAND AND GRAVEL CO,48472.0,SANILAC,"3790 WEST SANILAC ROAD, SNOVER, MI","[-82.9818872, 43.4179244]",,0.0
P1206,SNOVER,8/4/2021,,P1206,"ZWEMMER Z STAR RNG, LLC",48472.0,SANILAC,"3364 MUSHROOM ROAD, SNOVER, MI","[-82.96476299999999, 43.4901343]",,0.0
B4931,GULLIVER,3/25/2015,,B4931,CARMEUSE LIME & STONE - PORT INLAND,49840.0,SCHOOLCRAFT,"15W COUNTY ROAD 432, GULLIVER, MI","[-85.8724344, 45.97147620000001]",,0.0
B4931,GULLIVER,5/27/1999,,B4931,CARMEUSE LIME & STONE - PORT INLAND,49840.0,SCHOOLCRAFT,"15W COUNTY ROAD 432, GULLIVER, MI","[-85.8724344, 45.97147620000001]",,0.0
N7362,GULLIVER,8/9/2005,Rolled into ROP,N7362,GRAYMONT WESTERN LIME INC,49840.0,SCHOOLCRAFT,"181 W COUNTY ROAD 432, GULLIVER, MI","[-86.0118552, 45.992511]",N7362,3.0
N7362,GULLIVER,6/29/2009,Rolled into ROP,N7362,GRAYMONT WESTERN LIME INC,49840.0,SCHOOLCRAFT,"181 W COUNTY ROAD 432, GULLIVER, MI","[-86.0118552, 45.992511]",N7362,3.0
P1118,GULLIVER,3/19/2020,General PTI,P1118,BACCO CONSTRUCTION COMPANY,49840.0,SCHOOLCRAFT,"15 W COUNTY HIGHWAY 432, GULLIVER, MI","[-85.8724344, 45.97147620000001]",,0.0
A6475,MANISTIQUE,3/27/2001,Rolled into ROP,A6475,UP PAPER LLC.,49854.0,SCHOOLCRAFT,"402 WEST ELK STREET, MANISTIQUE, MI","[-86.2658123, 45.9614862]",A6475,4.0
A6475,MANISTIQUE,10/11/2012,Rolled into ROP,A6475,UP PAPER LLC.,49854.0,SCHOOLCRAFT,"402 WEST ELK STREET, MANISTIQUE, MI","[-86.2658123, 45.9614862]",A6475,4.0
A6475,MANISTIQUE,3/31/2014,Rolled into ROP,A6475,UP PAPER LLC.,49854.0,SCHOOLCRAFT,"402 WEST ELK STREET, MANISTIQUE, MI","[-86.2658123, 45.9614862]",A6475,4.0
M2654,MANISTIQUE,4/27/2000,General PTI,M2654,MANISTIQUE RENTALS INC,49854.0,SCHOOLCRAFT,"415 S CHIPPEWA AVE, MANISTIQUE, MI","[-86.25718189999999, 45.9565352]",,0.0
M2654,MANISTIQUE,4/17/2003,,M2654,MANISTIQUE RENTALS INC,49854.0,SCHOOLCRAFT,"415 S CHIPPEWA AVE, MANISTIQUE, MI","[-86.25718189999999, 45.9565352]",,0.0
N8304,MANISTIQUE,4/28/2010,,N8304,CLOVERLAND ELECTRIC - MANISTIQUE DIESEL PEAKERS,49854.0,SCHOOLCRAFT,"335 CHIPPEWA AVE, MANISTIQUE, MI","[-86.2571914, 45.9581921]",N8304,2.0
N6605,PORT INLAND,3/13/2002,General PTI,N6605,PAYNE & DOLAN INC  PC5 CRUSHER,49783.0,MACKINAC,"PC5  PORTABLE CRUSHING PLANT  #60-02, OZARK, MI","[-85.60236429999999, 44.3148443]",,0.0
A6497,CORUNNA,3/3/2006,Rolled into ROP,A6497,MERIDIAN BRICK,48817.0,SHIAWASSEE,"3820 E. SERR RD., CORUNNA, MI","[-84.0770165, 42.9940353]",A6497,4.0
A6497,CORUNNA,4/9/2019,,A6497,MERIDIAN BRICK,48817.0,SHIAWASSEE,"3820 E. SERR RD., CORUNNA, MI","[-84.0770165, 42.9940353]",A6497,4.0
N6363,CORUNNA,12/9/2009,,N6363,CIE NEWCOR MTG,48817.0,SHIAWASSEE,"1021 N SHIAWASSEE, CORUNNA, MI","[-84.12025919999999, 42.994122]",,0.0
N6363,CORUNNA,7/23/2014,,N6363,CIE NEWCOR MTG,48817.0,SHIAWASSEE,"1021 N SHIAWASSEE, CORUNNA, MI","[-84.12025919999999, 42.994122]",,0.0
P0307,CORUNNA,1/9/2012,General PTI,P0307,PINCIK FARMS - EDWARD G PINCIK,48817.0,SHIAWASSEE,"1405 N KERBY ROAD, CORUNNA, MI","[-84.0700294, 43.0199654]",,0.0
B8861,DURAND,6/24/2020,,B8861,TEREX,48429.0,SHIAWASSEE,"212 S. OAK, DURAND, MI","[-83.99000889999999, 42.9075505]",B8861,1.0
N3988,DURAND,2/19/1999,,,,,,,,,
P0898,LAINGSBURG,5/22/2018,,P0898,"PROLIME AGRICULTURAL, LLC",48848.0,SHIAWASSEE,"9542 BEARD ROAD, LAINGSBURG, MI","[-84.3328612, 42.8051226]",,0.0
N5910,LENNON,12/5/2006,Rolled into ROP,N5910,VENICE PARK RDF,48449.0,SHIAWASSEE,"9536  LENNON RD., LENNON, MI","[-83.9761218, 42.9845995]",N5910,5.0
N5910,LENNON,12/13/2013,Rolled into ROP,N5910,VENICE PARK RDF,48449.0,SHIAWASSEE,"9536  LENNON RD., LENNON, MI","[-83.9761218, 42.9845995]",N5910,5.0
N5910,LENNON,3/9/2022,,N5910,VENICE PARK RDF,48449.0,SHIAWASSEE,"9536  LENNON RD., LENNON, MI","[-83.9761218, 42.9845995]",N5910,5.0
N5910,LENNON,1/5/1998,Rolled into ROP,N5910,VENICE PARK RDF,48449.0,SHIAWASSEE,"9536  LENNON RD., LENNON, MI","[-83.9761218, 42.9845995]",N5910,5.0
N5910,LENNON,5/8/2012,Rolled into ROP,N5910,VENICE PARK RDF,48449.0,SHIAWASSEE,"9536  LENNON RD., LENNON, MI","[-83.9761218, 42.9845995]",N5910,5.0
P0325,LENNON,7/11/2012,,P0325,PROVIDENCE AGRICULTURE,48449.0,SHIAWASSEE,"11784 LYTLE ROAD, LENNON, MI","[-83.9318852, 42.98288420000001]",,0.0
P0290,OVID,10/21/2011,General PTI,P0290,CARL SCHLEGEL INC,48906.0,CLINTON,"16527 WOOD RD., DEWITT, MI","[-84.5215635, 42.7762327]",,0.0
B0070,OWOSSO,9/10/2020,,B0070,GEORGIA-PACIFIC CORRUGATED LLC-OWOSSO FACILITY,48867.0,SHIAWASSEE,"465 S DELANEY RD, OWOSSO, MI","[-84.205152, 42.991032]",,0.0
B9181,OWOSSO,5/13/2004,,B9181,SUNOCO PARTNERS MARKETING & TERMINALS L.P - OWOSSO,48867.0,SHIAWASSEE,"4004 W. MAIN STREET, OWOSSO, MI","[-84.2484082, 43.0002321]",B9181,2.0
H2781,OWOSSO,8/19/2002,,H2781,MOTOR PRODUCTS - A DIVISION OF ALLIED MOTION TECH.,48867.0,SHIAWASSEE,"201 S DELANEY RD, OWOSSO, MI","[-84.2049873, 42.9948089]",H2781,2.0
N0022,OWOSSO,10/12/2018,,N0022,CIE NEWCOR MTG OWOSSO,48867.0,SHIAWASSEE,"401 SOUTH CHESTNUT, OWOSSO, MI","[-84.1950652, 42.9949108]",,0.0
N2430,OWOSSO,12/9/2020,Rolled into ROP,N2430,"GREAT LAKES COMPOSITE, LLC",48867.0,SHIAWASSEE,"401 S DELANEY RD, OWOSSO, MI","[-84.2049873, 42.9926892]",N2430,1.0
N2430,OWOSSO,8/29/2018,Rolled into ROP,N2430,"GREAT LAKES COMPOSITE, LLC",48867.0,SHIAWASSEE,"401 S DELANEY RD, OWOSSO, MI","[-84.2049873, 42.9926892]",N2430,1.0
N5198,OWOSSO,9/21/2006,,N5198,UNIVERSAL HANDLING EQUIPMENT CO OWOSSO LLC,48867.0,SHIAWASSEE,"1650 INDUSTRIAL DRIVE, OWOSSO, MI","[-84.151764, 42.98132]",N5198,2.0
N5587,OWOSSO,3/16/2018,,N5587,WOODARD-CM,48867.0,SHIAWASSEE,"210 S DELANEY RD, OWOSSO, MI","[-84.20910529999999, 42.9942603]",N5587,1.0
N5716,OWOSSO,12/15/1998,,N5716,EXCEL PATTERN AND TOOL,48867.0,SHIAWASSEE,"1655 INDUSTRIAL DR, OWOSSO, MI","[-84.151053, 42.9816127]",N5716,2.0
N6646,OWOSSO,11/19/2018,,N6646,"OWOSSO GRAPHIC ARTS, INC",48867.0,SHIAWASSEE,"151 N DELANEY RD, OWOSSO, MI","[-84.2067581, 42.999554]",N6646,2.0
N7289,OWOSSO,6/18/2019,,N7289,"SONOCO PROTECTIVE SOLUTIONS, INC.",48867.0,SHIAWASSEE,"123 NORTH CHIPMAN ST., OWOSSO, MI","[-84.1891717, 43.000063]",N7289,2.0
N7296,OWOSSO,11/25/2003,,N7296,INDIAN TRAILS INC.,48867.0,SHIAWASSEE,"109 E. COMSTOCK ST., OWOSSO, MI","[-84.1702657, 42.9967393]",,0.0
N7887,OWOSSO,11/1/2007,,N7887,DON'S AUTO & TRUCK SERVICE,48867.0,SHIAWASSEE,"2153 W MAIN ST, OWOSSO, MI","[-84.20869350000001, 42.9973394]",,0.0
N7932,OWOSSO,11/26/2007,,N7932,AMERICAN RECYCLING CENTER INC,48867.0,SHIAWASSEE,"655 WABASSEE DR, OWOSSO, MI","[-84.2039989, 42.9887024]",,0.0
P0531,OWOSSO,10/1/2020,,P0531,TIAL CAST,48867.0,SHIAWASSEE,"450 SOUTH SHIAWASSEE STREET, OWOSSO, MI","[-84.1769874, 42.994318]",,0.0
P0590,OWOSSO,2/23/2015,General PTI,P0590,FROMM FARMS LLC,48867.0,SHIAWASSEE,"815 E WILDERMUTH RD, OWOSSO, MI","[-84.10716049999999, 43.0314231]",,0.0
P0623,OWOSSO,7/7/2015,General PTI,P0623,FUOSS GRAVEL COMPANY,48867.0,SHIAWASSEE,"777 BUSHA RD, OWOSSO, MI","[-84.2705531, 42.9885136]",,0.0
P0623,OWOSSO,1/15/2016,General PTI,P0623,FUOSS GRAVEL COMPANY,48867.0,SHIAWASSEE,"777 BUSHA RD, OWOSSO, MI","[-84.2705531, 42.9885136]",,0.0
P0678,OWOSSO,1/15/2016,General PTI,P0678,FUOSS GRAVEL COMPANY PTI 4-16,48877.0,SHIAWASSEE,"777 BUSHA ROAD, OWOSSO, MI","[-84.2705531, 42.9885136]",,0.0
N1586,AKRON,7/13/2018,,N1586,TUSCOLA ENERGY - NIXON FARMS,48701.0,TUSCOLA,"7611 BAY CITY FORESTVILLE RD, AKRON, MI","[-83.6157546, 43.6025071]",N1586,1.0
N3228,AKRON,7/13/2018,,N3228,TUSCOLA ENERGY - BOYCE B,48701.0,TUSCOLA,"GARNER RD, JUST NORTH OF CASS CITY RD, AKRON, MI","[-83.1863415, 43.60011979999999]",N3228,1.0
