id,name_x,zip_code,county,full_address,geometry,fce,sar,violations,total,income_poverty_level,white_pct,black_pct,am_indian_ak_native_pct,asian_pct,hi_pc_islander_pct,other_pct,srn,approved,years,years_converted,fce_per_year
P0786,"NORTHERN PROMOTIONS, LLC",49753,ALPENA,"12595 LONG RAPIDS ROAD, LACHINE, MI","[-83.7148678, 45.124886]",0.0,1.0,0.0,2075.0,8.2,99.0,0.1,0.0,0.0,0.0,0.9,P0786,2017-02-13,5.128099824089475,5.128099824089475,0.0
N7462,RIVERSIDE - BLUE HERRON CPF,49753,ALPENA,"SEC 24 30N 05E NE NE SE, LACHINE, MI","[-83.71609839999999, 45.0775111]",1.0,1.0,0.0,2075.0,8.2,99.0,0.1,0.0,0.0,0.0,0.9,N7462,2006-03-28,16.01128017686879,9.0,0.1111111111111111
N7453,RIVERSIDE - BRADY BUNCH CPF,49753,ALPENA,"SEC 5 T30N R6E NW SW SE, LACHINE, MI","[-83.71609839999999, 45.0775111]",2.0,2.0,0.0,2075.0,8.2,99.0,0.1,0.0,0.0,0.0,0.9,N7453,2006-03-28,16.01128017686879,9.0,0.2222222222222222
B7300,"RIETH RILEY CONSTRUCTION CO., INC.",49755,CHEBOYGAN,"11101 LEVERING RD, MUNRO TWP, MI","[-84.7143969, 45.6303886]",2.0,3.0,0.0,1964.0,15.9,92.6,0.6,3.5,0.3,0.1,3.0,B7300,2011-05-26,10.850325468695456,9.0,0.2222222222222222
N6192,"MUSKEGON OPERATING LLC, MITCHEL LAKE II",49756,MONTMORENCY,"T29 N R2E SEC 20, ALBERT TWP, MI","[-84.3047611, 44.895556]",1.0,1.0,0.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N6192,2009-07-16,12.709364326440653,9.0,0.1111111111111111
N6995,RIVERSIDE - BENGAL 32 CPF,49756,MONTMORENCY,"SECTION 32, ALBERT TWP, MI","[-84.3047611, 44.895556]",1.0,0.0,0.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N6995,2015-05-11,6.891311936590074,6.891311936590074,0.14511025029797378
N6143,TRENDWELL ANTRIM INC - ALBERT 16/ALBERT 17,49756,MONTMORENCY,"SW NW NW T29N R1E SEC 15, ALBERT TWP, MI","[-84.3047611, 44.895556]",2.0,2.0,0.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N6143,2000-09-01,21.58018302908342,9.0,0.2222222222222222
N6149,TRENDWELL ANTRIM INC - EAST ALBERT 16,49756,MONTMORENCY,"SE NW SE T29N R2E SEC 16, ALBERT TWP, MI","[-84.3047611, 44.895556]",1.0,0.0,0.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N6149,2007-10-04,14.49174178799017,9.0,0.1111111111111111
N6609,"LAMBDA ENERGY RESOURCES, LLC - ALBERT 16",49756,MONTMORENCY,"4850 WINDING ROAD, SEC 16 ALBERT TWP, LEWISTON, MI","[-84.3259917, 44.9090289]",2.0,2.0,0.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N6609,2007-08-14,14.631375045346585,9.0,0.2222222222222222
N7944,VCP MICHIGAN - ASE 8,49756,MONTMORENCY,"NW NE NW SEC 18, LEWISTON, MI","[-84.30556870000001, 44.8839001]",0.0,1.0,0.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N7944,2008-01-21,14.193309924228423,9.0,0.0
N5936,LAMBDA ENERGY RESOURCES LLC - LOUD 29,49756,MONTMORENCY,"2320  BLUE LAKES RD, LOUD TWP, MI","[-84.33128549999999, 45.1516345]",2.0,2.0,0.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N5936,1999-08-05,22.6561804828299,9.0,0.2222222222222222
N6103,"JORDAN DEVELOPMENT COMPANY, L.L.C. - VIENNA 2",49756,MONTMORENCY,"NE NE SE SEC 19 T31N R1E, VIENNA TWP, MI","[-83.7836403, 43.180142]",1.0,1.0,0.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N6103,2013-09-19,8.53131823377619,8.53131823377619,0.11721517971758665
N6148,TRENDWELL ANTRIM INC - VIENNA 16,49756,MONTMORENCY,"NE NW NE T30N R1E SEC 16, VIENNA TWP, MI","[-99.9018131, 41.4925374]",2.0,2.0,0.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N6148,2007-08-13,14.634112952353574,9.0,0.2222222222222222
N6142,TRENDWELL ANTRIM INC - VIENNA 20,49756,MONTMORENCY,"SE NW NW T30N R1E SEC 20, VIENNA TWP, MI","[-83.7836403, 43.180142]",2.0,1.0,0.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N6142,2012-02-07,10.14668336789941,9.0,0.2222222222222222
N6150,TRENDWELL ANTRIM INC - VIENNA 31,49756,MONTMORENCY,"NW NE SE T30N R1E SEC 31, VIENNA TWP, MI","[-83.7836403, 43.180142]",1.0,1.0,1.0,3594.0,16.0,97.5,0.2,1.0,0.0,0.0,1.4,N6150,2011-12-15,10.294530346276789,9.0,0.1111111111111111
N6088,"LAMBDA ENERGY RESOURCES, LLC - CASE 33",49759,PRESQUE ISLE,"WALTER HWY, MILLERSBURG, MI","[-84.0820394, 45.29769839999999]",2.0,2.0,0.0,1509.0,11.2,95.0,0.9,0.5,0.8,0.0,2.9,N6088,1997-02-26,25.092917719049673,9.0,0.2222222222222222
P0545,CANADIAN SILICA INDUSTRIES CSI,49760,MACKINAC,"5021 W US-2, MORAN, MI","[-85.095619, 46.031271]",0.0,2.0,0.0,647.0,13.8,70.2,0.0,26.3,0.0,0.0,3.6,P0545,2014-11-18,7.367707755806074,7.367707755806074,0.0
N7192,"MDEQ, R & R DIVISION, U. P. DISTRICT OFFICE",49768,CHIPPEWA,"M123, PARADISE, MI","[-85.0373828, 46.6273408]",0.0,0.0,0.0,448.0,28.3,91.3,0.2,3.8,0.0,0.0,4.7,N7192,2002-10-10,19.474732540709255,9.0,0.0
N8039,LEWISTON SAND & GRAVEL INC,49769,MONTMORENCY,"8291 BUTTLES RD, ATLANTA, MI","[-84.31345089999999, 44.9579805]",0.0,0.0,0.0,1657.0,11.2,87.6,0.7,6.0,0.7,0.0,4.9,N8039,2008-05-12,13.88666433944571,9.0,0.0
N7111,CIRCUIT CONTROLS CORPORATION,49770,EMMET,"2277 M-119 HWY, PETOSKEY, MI","[-84.9029551, 45.4033053]",0.0,1.0,0.0,16748.0,8.1,93.7,0.7,1.9,0.7,0.2,2.9000000000000004,N7111,2012-01-10,10.223344764095087,9.0,0.0
N7068,LITTLE TRAVERSE BAY HUMANE SOCIETY,49770,EMMET,"1300 W CONWAY RD, PETOSKEY, MI","[-84.8869287, 45.4269456]",0.0,0.0,0.0,16748.0,8.1,93.7,0.7,1.9,0.7,0.2,2.9000000000000004,N7068,2002-01-17,20.2030158045682,9.0,0.0
N8145,"LOWE'S HOME CENTERS, INC",49770,EMMET,"2140 ANDERSON RD, PETOSKEY, MI","[-84.9742752, 45.3474132]",0.0,0.0,0.0,16748.0,8.1,93.7,0.7,1.9,0.7,0.2,2.9000000000000004,N8145,2008-09-29,13.50335735846732,9.0,0.0
N7306,PETOSKEY PLASTICS INC.,49770,EMMET,"4226 U.S. 31 SOUTH, PETOSKEY, MI","[-85.0297138, 45.359394]",1.0,1.0,0.0,16748.0,8.1,93.7,0.7,1.9,0.7,0.2,2.9000000000000004,N7306,2005-02-11,17.133822049734082,9.0,0.1111111111111111
B2278,SUPERIOR ASPHALT PAVINC INC,49770,EMMET,"2607 SELDON RD, PETOSKEY, MI","[-84.7532258, 45.3541236]",0.0,0.0,0.0,16748.0,8.1,93.7,0.7,1.9,0.7,0.2,2.9000000000000004,B2278,2008-03-17,14.039987131837067,9.0,0.0
N3887,"ZD METAL PRODUCTS, INC.",49770,EMMET,"1950 FOCHTMAN INDUSTRIAL PARK DRIVE, PETOSKEY, MI","[-84.8751103, 45.3981556]",0.0,1.0,1.0,16748.0,8.1,93.7,0.7,1.9,0.7,0.2,2.9000000000000004,N3887,2016-04-14,5.963161461220969,5.963161461220969,0.0
N7105,PICKFORD VETERINARY HOSPITAL,49774,MACKINAC,"5990 E. TAYLOR, PICKFORD, MI","[-84.3085645, 46.182659]",0.0,2.0,0.0,1764.0,12.6,91.5,0.1,4.0,0.4,0.1,3.8,N7105,2003-02-10,19.137969978849668,9.0,0.0
M1891,LAFARGE PRESQUE ISLE QUARRY,49777,PRESQUE ISLE,"11351 EAST GRAND LAKE ROAD, PRESQUE ISLE, MI","[-83.42854489999999, 45.2598221]",0.0,2.0,0.0,1735.0,3.2,98.8,0.0,0.0,0.9,0.0,0.3,M1891,2021-01-27,1.1745621059980698,1.1745621059980698,0.0
N1754,CADILLAC PRODUCTS AUTOMOTIVE CO.,49779,PRESQUE ISLE,"4858 WILLIAMS ROAD, ROGERS CITY, MI","[-83.7417155, 45.3488784]",1.0,1.0,0.0,4326.0,15.2,96.6,0.4,0.6,0.7,0.0,1.8,N1754,2000-07-24,21.68696140235597,9.0,0.1111111111111111
B4925,O-N MINERALS(MICHIGAN) COMPANY DBA CARMEUSE LIME,49779,PRESQUE ISLE,"1035 CALCITE RD, ROGERS CITY, MI","[-83.8075728, 45.41887500000001]",0.0,2.0,0.0,4326.0,15.2,96.6,0.4,0.6,0.7,0.0,1.8,B4925,2016-11-03,5.407366338802302,5.407366338802302,0.0
N6708,GREAT LAKES ENERGY,49782,CHARLEVOIX,"36800 E SIDE DRIVE, CHARLEVOIX, MI","[-85.52154410000001, 45.72848889999999]",1.0,1.0,0.0,573.0,9.9,95.3,0.0,3.3,0.0,0.0,1.4,N6708,2002-04-15,19.96207998795321,9.0,0.1111111111111111
N6605,PAYNE & DOLAN INC  PC5 CRUSHER,49783,MACKINAC,"PC5  PORTABLE CRUSHING PLANT  #60-02, OZARK, MI","[-85.60236429999999, 44.3148443]",0.0,3.0,0.0,18370.0,17.8,74.4,2.4,13.5,1.0,0.2,8.6,N6605,2002-03-13,20.05243091918383,9.0,0.0
N7124,ANIMAL KINGDOM VETERINARY CLINIC,49783,CHIPPEWA,"305 WEST 3 MILE ROAD, SAULT S MARIE, MI","[-84.3632951, 46.4625328]",0.0,2.0,0.0,18370.0,17.8,74.4,2.4,13.5,1.0,0.2,8.6,N7124,2002-04-30,19.92101138284838,9.0,0.0
N7919,BROW CRUSHING INC.,49783,CHIPPEWA,"1564 W. STOREY ROW, SAULT S MARIE, MI","[-84.396086, 46.455254]",0.0,3.0,0.0,18370.0,17.8,74.4,2.4,13.5,1.0,0.2,8.6,N7919,2010-11-19,11.365051986009295,9.0,0.0
P0074,CHIPPEWA COUNTY ROAD COMMISSION,49783,CHIPPEWA,"3949 S MACKINAW TRAIL, SAULT S MARIE, MI","[-84.3761877, 46.4494078]",0.0,3.0,1.0,18370.0,17.8,74.4,2.4,13.5,1.0,0.2,8.6,P0074,2017-04-21,4.944660054621245,4.944660054621245,0.0
N6640,CON AGG INC  #243-99,49783,CHIPPEWA,"PORTABLE CRUSHING PLANT #243-99, SAULT S MARIE, MI","[-85.60236429999999, 44.3148443]",0.0,2.0,0.0,18370.0,17.8,74.4,2.4,13.5,1.0,0.2,8.6,N6640,1999-08-26,22.598684435683143,9.0,0.0
N7918,GENE BROW AND SONS INC  #369-07,49783,CHIPPEWA,"#369-07 PIONEER / HEWITT-ROBBINS PLANT, SAULT S MARIE, MI","[-85.60236429999999, 44.3148443]",0.0,1.0,2.0,18370.0,17.8,74.4,2.4,13.5,1.0,0.2,8.6,N7918,2008-06-02,13.829168292298952,9.0,0.0
N2955,KINROSS CORRECTIONAL FACILITY,49788,CHIPPEWA,"16770 SOUTH WATERTOWER DRIVE, KINCHELOE, MI","[-84.46738599999999, 46.2743599]",1.0,2.0,1.0,3499.0,43.4,45.4,27.5,15.1,1.6,0.0,10.4,N2955,2016-01-12,6.217786812870901,6.217786812870901,0.16082892998678996
P0393,EUP WOOD SHAVINGS INC,49788,CHIPPEWA,"16794 S HUGGININ ROAD, KINROSS, MI","[-84.47450119999999, 46.260954]",0.0,2.0,0.0,3499.0,43.4,45.4,27.5,15.1,1.6,0.0,10.4,P0393,2013-01-28,9.171988473411501,9.0,0.0
N7262,U.S. ARMY CORPS OF ENG-KINCHELOE AFB FIRE TRAIN,49788,CHIPPEWA,"KINCHELOE AFB FIRE TRAIN AREA, KINROSS, MI","[-84.4663642, 46.2664445]",0.0,1.0,0.0,3499.0,43.4,45.4,27.5,15.1,1.6,0.0,10.4,N7262,2003-07-30,18.672525787661623,9.0,0.0
N6744,"RIVERSIDE ENERGY MICHIGAN, LLC - FONTINALIS 25",49795,OTSEGO,"SW/4, NE/4, SEC 25 CORWITH TWP, VANDERBILT, MI","[-84.66278199999999, 45.1449453]",1.0,1.0,0.0,1925.0,17.7,97.8,0.0,0.6,0.2,0.2,1.3,N6744,2017-07-31,4.668131446915406,4.668131446915406,0.21421847507331376
N7341,SCHMUDE OIL INC.,49795,OTSEGO,"T32N, R2W, SECTION 28, VANDERBILT, MI","[-84.6603091, 45.14279030000001]",2.0,2.0,0.0,1925.0,17.7,97.8,0.0,0.6,0.2,0.2,1.3,N7341,2004-06-16,17.79091973141132,9.0,0.2222222222222222
P0781,BACCO CONSTRUCTION CO PLANT PUC-10250,49801,DICKINSON,"N3676 US 2, IRON MOUNTAIN, MI","[-88.0521011, 45.85021200000001]",1.0,1.0,0.0,11121.0,10.2,97.8,0.9,0.1,0.4,0.0,0.7,P0781,2017-03-24,5.021321450816923,5.021321450816923,0.19915076335877863
N5215,L & S ELECTRIC INC,49801,DICKINSON,"619 N INDUSTRIAL DR, IRON MOUNTAIN, MI","[-88.0436716, 45.8454928]",0.0,2.0,0.0,11121.0,10.2,97.8,0.9,0.1,0.4,0.0,0.7,N5215,2008-06-11,13.804527129236055,9.0,0.0
B1581,MIDWEST GRAVEL INC,49801,DICKINSON,"EAST BREITUNG AVENUE, IRON MOUNTAIN, MI","[-88.0426349, 45.798692]",0.0,1.0,0.0,11121.0,10.2,97.8,0.9,0.1,0.4,0.0,0.7,B1581,1999-11-10,22.390603503152015,9.0,0.0
P0626,NORTHERN STAR INDUSTRIES,49801,DICKINSON,"3201 E INDUSTRIAL DRIVE, IRON MOUNTAIN, MI","[-88.0405304, 45.8453853]",0.0,2.0,0.0,11121.0,10.2,97.8,0.9,0.1,0.4,0.0,0.7,P0626,2019-04-02,2.998008172652416,2.998008172652416,0.0
P0095,OSCAR G JOHNSON VA MEDICAL CENTER,49801,DICKINSON,"325 EAST H STREET, IRON MOUNTAIN, MI","[-88.061768, 45.8101762]",0.0,0.0,0.0,11121.0,10.2,97.8,0.9,0.1,0.4,0.0,0.7,P0095,2010-04-13,11.967391527546766,9.0,0.0
N3753,ALTER TRADING CORPORATION,49801,DICKINSON,"100 SUPERIOR AVE, KINGSFORD, MI","[-88.060166, 45.7877224]",0.0,2.0,1.0,11121.0,10.2,97.8,0.9,0.1,0.4,0.0,0.7,N3753,2015-03-24,7.022731472925522,7.022731472925522,0.0
B1577,GREDE LLC - IRON MOUNTAIN,49802,DICKINSON,"801 S CARPENTER AVE, KINGSFORD, MI","[-88.06924520000001, 45.798365]",4.0,5.0,10.0,5706.0,19.8,90.2,0.9,3.2,1.2,0.0,4.4,B1577,1997-08-21,24.611046085819694,9.0,0.4444444444444444
N5173,NELSON PAINT CO,49802,DICKINSON,"ONE NELSON DR, KINGSFORD, MI","[-88.06942289999999, 45.8015365]",0.0,2.0,0.0,5706.0,19.8,90.2,0.9,3.2,1.2,0.0,4.4,N5173,1999-02-17,23.11888676701096,9.0,0.0
B1582,SMITH CASTINGS LLC,49802,DICKINSON,"FORD PLT BLDG 1, KINGSFORD, MI","[-88.1185699, 45.81498209999999]",0.0,2.0,2.0,5706.0,19.8,90.2,0.9,3.2,1.2,0.0,4.4,B1582,2014-01-17,8.202769392937569,8.202769392937569,0.0
A0891,BARK RIVER CONCRETE,49807,DELTA,"1397 HWY 2, BARK RIVER, MI","[-87.3002161, 45.7118675]",0.0,2.0,0.0,3569.0,6.9,95.0,0.1,1.7,0.6,0.0,2.5,A0891,2003-04-17,18.957268116388427,9.0,0.0
N5111,SUPERIOR CEDAR PRODUCTS,49812,MENOMINEE,"101 FENCE FACTORY RD, CARNEY, MI","[-87.5551615, 45.5822422]",0.0,2.0,1.0,875.0,10.2,97.7,1.5,0.7,0.0,0.0,0.1,N5111,2019-09-27,2.5106607254084614,2.5106607254084614,0.0
N0934,EAGLE MINE LLC - HUMBOLDT MILL,49814,MARQUETTE,"4547 COUNTY ROAD 601, CHAMPION, MI","[-87.90123469999999, 46.4834904]",0.0,1.0,0.0,1358.0,13.0,96.0,0.0,1.0,0.0,0.1,2.8000000000000003,N0934,2020-05-29,1.8398735086962772,1.8398735086962772,0.0
P0950,"VERRETTE MATERIALS, INC",49821,MENOMINEE,"24 MILE ROAD, DAGGETT, MI","[-87.5407778, 45.4635954]",0.0,1.0,0.0,1217.0,5.8,97.2,0.1,0.6,0.2,0.0,2.0,P0950,2018-08-27,3.5948719001759106,3.5948719001759106,0.0
N5647,A & K CREMATION SERVICES,49829,DELTA,"1821 N LINCOLN RD, ESCANABA, MI","[-87.0797566, 45.7678631]",0.0,3.0,0.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,N5647,2019-08-26,2.5982737496320936,2.5982737496320936,0.0
D0053,C REISS COAL CO,49829,DELTA,"1010 THIRD AVENUE N, ESCANABA, MI","[-87.06135809999999, 45.7491678]",0.0,1.0,0.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,D0053,2016-09-02,5.57711657323559,5.57711657323559,0.0
N2984,C REISS COAL COMPANY / NORTH DOCK,49829,DELTA,"POWER PLANT ROAD, ESCANABA, MI","[-87.06885100000001, 45.77379879999999]",0.0,1.0,0.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,N2984,2016-09-02,5.57711657323559,5.57711657323559,0.0
N2563,CAL GRINDING INC,49829,DELTA,"2525 14TH AVE, ESCANABA, MI","[-87.0848213, 45.7693298]",0.0,2.0,0.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,N2563,2018-05-16,3.8768763218957267,3.8768763218957267,0.0
P0225,CITY OF ESCANABA,49829,DELTA,"1715 SHERIDAN ROAD, ESCANABA, MI","[-87.06913089999999, 45.7675961]",0.0,1.0,0.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,P0225,2011-03-23,11.02555151714272,9.0,0.0
B1570,CN ESCANABA ORE DOCKS,49829,DELTA,"1600 SHERIDAN RD, ESCANABA, MI","[-87.0689447, 45.7659296]",0.0,0.0,0.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,B1570,2005-11-30,16.334353203693436,9.0,0.0
N7220,DAGENAIS REAL ESTATE INC,49829,DELTA,"120 NORTH 8TH STREET, ESCANABA, MI","[-87.0582087, 45.7450538]",0.0,1.0,0.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,N7220,2003-04-17,18.957268116388427,9.0,0.0
N6035,DELTA SOLID WASTE MANAGEMENT AUTHORITY,49829,DELTA,"5701 19TH AVENUE N, ESCANABA, MI","[-87.125372, 45.7665234]",2.0,4.0,0.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,N6035,2003-04-17,18.957268116388427,9.0,0.2222222222222222
B1573,ESCANABA POWER PLANT,49829,DELTA,"2000  POWER PLANT  RD, ESCANABA, MI","[-87.0648235, 45.7717746]",0.0,1.0,0.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,B1573,2002-03-01,20.08528580326769,9.0,0.0
N6456,PAYNE & DOLAN INC  PC4 CRUSHER,49829,DELTA,"PC4 PORTABLE CRUSHING PLANT #115-98, ESCANABA, MI","[-87.86901569999999, 42.96225949999999]",0.0,0.0,0.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,N6456,2008-04-23,13.938684572578492,9.0,0.0
D0066,"QUARRYSTONE, INC. DBA  BICHLER CONCRETE & GRAVEL",49829,DELTA,"6851 COUNTY 426 M.5 RD, ESCANABA, MI","[-87.0857116, 45.7992242]",0.0,1.0,1.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,D0066,2000-03-21,22.029199778229533,9.0,0.0
A0884,VERSO ESCANABA LLC,49829,DELTA,"7100 COUNTY 426 M.5 ROAD, ESCANABA, MI","[-87.0952589, 45.8032095]",3.0,3.0,4.0,16443.0,16.3,93.1,0.6,2.1,0.6,0.0,3.6,A0884,1998-04-23,23.94025886910751,9.0,0.3333333333333333
N6178,GLADSTONE SUPERLUBE,49837,DELTA,"408 NORTH 10TH ST, GLADSTONE, MI","[-87.0235247, 45.8502934]",0.0,1.0,0.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,N6178,1997-01-02,25.243502604434042,9.0,0.0
P0365,HOEGH INDUSTRIES INC.,49837,DELTA,"317 DELTA AVENUE, GLADSTONE, MI","[-87.01176919999999, 45.8492474]",0.0,1.0,0.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,P0365,2012-08-10,9.640170571606536,9.0,0.0
N2657,NORTHEAST ASPHALT C28,49837,DELTA,"C28 PORTABLE ASPHALT PLANT #894-90K, GLADSTONE, MI","[-87.02180489999999, 45.8527435]",1.0,2.0,1.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,N2657,2021-10-28,0.4243755860832187,0.4243755860832187,2.3564032258064516
B6259,NORTHERN MICHIGAN VENEERS INC,49837,DELTA,"710 RAINS DR, GLADSTONE, MI","[-87.0193429, 45.8560068]",0.0,1.0,0.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,B6259,2005-03-17,17.040733211496473,9.0,0.0
N7758,NORTHSTAR CRUSHING AND SCREENING INC,49837,DELTA,"8541 N POINT 3 LANE, GLADSTONE, MI","[-87.0937378, 45.85112789999999]",0.0,1.0,0.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,N7758,2007-01-23,15.187170167765252,9.0,0.0
N3512,PAYNE & DOLAN INC  C21,49837,DELTA,"C21 PORTABLE ASPHALT PLANT #336-92R, GLADSTONE, MI","[-87.02180489999999, 45.8527435]",1.0,1.0,1.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,N3512,2021-11-18,0.36687953893646,0.36687953893646,2.7256902985074625
N6297,PAYNE & DOLAN INC  C25,49837,DELTA,"C25 PORTABLE ASPHALT PLANT  #218-97C, GLADSTONE, MI","[-87.02180489999999, 45.8527435]",2.0,2.0,0.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,N6297,2021-11-18,0.36687953893646,0.36687953893646,5.451380597014925
N3325,PAYNE & DOLAN INC  C27,49837,DELTA,"C27 PORTABLE ASPHALT PLANT #318-99A, GLADSTONE, MI","[-87.02180489999999, 45.8527435]",1.0,1.0,0.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,N3325,2021-11-18,0.36687953893646,0.36687953893646,2.7256902985074625
N6922,PAYNE & DOLAN INC  C29,49837,DELTA,"C29 PORTABLE ASPHALT PLANT  #67-00, GLADSTONE, MI","[-87.02180489999999, 45.8527435]",1.0,1.0,0.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,N6922,2021-11-18,0.36687953893646,0.36687953893646,2.7256902985074625
N6643,PAYNE & DOLAN INC  C33,49837,DELTA,"C33 PORTABLE ASPHALT PLANT #316-99B, GLADSTONE, MI","[-87.02180489999999, 45.8527435]",1.0,1.0,0.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,N6643,2021-06-28,0.7584002409358166,0.7584002409358166,1.3185649819494585
N7337,PAYNE & DOLAN INC  PC3 CRUSHER,49837,DELTA,"PC3 PORTABLE CRUSHING PLANT #280-98, GLADSTONE, MI","[-87.02180489999999, 45.8527435]",0.0,0.0,0.0,9251.0,10.9,94.8,0.1,1.2,0.2,0.0,3.7,N7337,2008-04-23,13.938684572578492,9.0,0.0
B4931,CARMEUSE LIME & STONE - PORT INLAND,49840,SCHOOLCRAFT,"15W COUNTY ROAD 432, GULLIVER, MI","[-85.8724344, 45.97147620000001]",0.0,1.0,0.0,603.0,9.0,93.4,0.0,5.1,0.2,0.0,1.3,B4931,1999-05-27,22.847833973319098,9.0,0.0
N7362,GRAYMONT WESTERN LIME INC,49840,SCHOOLCRAFT,"181 W COUNTY ROAD 432, GULLIVER, MI","[-86.0118552, 45.992511]",3.0,3.0,1.0,603.0,9.0,93.4,0.0,5.1,0.2,0.0,1.3,N7362,2005-08-09,16.64373669548314,9.0,0.3333333333333333
P0004,"MARQUETTE GREEN ENERGY, LLC",49841,MARQUETTE,"413 FIRST STREET, GWINN, MI","[-87.3841875, 46.3352554]",0.0,1.0,0.0,7253.0,19.7,92.0,1.1,1.9,0.8,0.0,4.2,P0004,2014-10-10,7.474486129078626,7.474486129078626,0.0
N8149,"NATIONAL CARBON TECHNOLOGIES, LLC",49841,MARQUETTE,"513  4TH STREET, GWINN, MI","[-87.38816829999999, 46.3414669]",1.0,1.0,0.0,7253.0,19.7,92.0,1.1,1.9,0.8,0.0,4.2,N8149,2013-10-29,8.421801953496649,8.421801953496649,0.1187394343302991
N5940,POTLATCHDELTIC LAND & LUMBER LLC.,49841,MARQUETTE,"650 A  AVENUE, GWINN, MI","[-87.38814479999999, 46.3311327]",5.0,6.0,1.0,7253.0,19.7,92.0,1.1,1.9,0.8,0.0,4.2,N5940,2004-06-09,17.810085080460244,9.0,0.5555555555555556
N6718,A LINDBERG & SONS INC #113-99,49849,MARQUETTE,"PLANT #2 CRUSHING PLANT #113-99, ISHPEMING, MI","[-87.67161600000001, 46.4885151]",0.0,1.0,0.0,12118.0,10.4,95.1,0.8,0.4,0.8,0.0,3.0,N6718,1999-11-08,22.39607931716599,9.0,0.0
N6715,A LINDBERG & SONS INC #119-99,49849,MARQUETTE,"AC 4X20  CRUSHING PLANT #119-99, ISHPEMING, MI","[-87.67161600000001, 46.4885151]",0.0,1.0,0.0,12118.0,10.4,95.1,0.8,0.4,0.8,0.0,3.0,N6715,1999-11-08,22.39607931716599,9.0,0.0
N6725,A LINDBERG & SONS INC #456-99,49849,MARQUETTE,"PLANT #4 CRUSHING PLANT #456-99, ISHPEMING, MI","[-87.6676358, 46.4885469]",0.0,1.0,0.0,12118.0,10.4,95.1,0.8,0.4,0.8,0.0,3.0,N6725,1999-11-30,22.335845363012247,9.0,0.0
N6717,A LINDBERG & SONS INC #48-99,49849,MARQUETTE,"PLANT #5  CRUSHING PLANT #48-99, ISHPEMING, MI","[-87.67161600000001, 46.4885151]",0.0,1.0,1.0,12118.0,10.4,95.1,0.8,0.4,0.8,0.0,3.0,N6717,1999-11-08,22.39607931716599,9.0,0.0
N6721,A LINDBERG & SONS INC #83-99,49849,MARQUETTE,"PLANT #3  CRUSHING PLANT #83-99, ISHPEMING, MI","[-87.6676358, 46.4885469]",0.0,3.0,0.0,12118.0,10.4,95.1,0.8,0.4,0.8,0.0,3.0,N6721,1999-11-08,22.39607931716599,9.0,0.0
B1827,EMPIRE IRON MINING PARTNERSHIP,49849,MARQUETTE,"EMPIRE MINE RD, ISHPEMING, MI","[-87.60431369999999, 46.440013]",3.0,4.0,0.0,12118.0,10.4,95.1,0.8,0.4,0.8,0.0,3.0,B1827,1997-10-20,24.446771665400384,9.0,0.3333333333333333
P1110,MALTON ELECTRIC COMPANY,49849,MARQUETTE,"1050 HIGHWAY 41 EAST, ISHPEMING, MI","[-87.65189269999999, 46.5016711]",0.0,0.0,0.0,12118.0,10.4,95.1,0.8,0.4,0.8,0.0,3.0,P1110,2020-02-25,2.0972367673531966,2.0972367673531966,0.0
